CO_TAZID,SUBAREAID,CO_FIPS,CO_NAME,MedInc
350779,1,35,SALT LAKE,92545
350780,1,35,SALT LAKE,69155
350781,1,35,SALT LAKE,43977
350782,1,35,SALT LAKE,142825
350783,1,35,SALT LAKE,74779
350784,1,35,SALT LAKE,47369
350785,1,35,SALT LAKE,66454
350786,1,35,SALT LAKE,97142
350787,1,35,SALT LAKE,93777
350788,1,35,SALT LAKE,125952
350789,1,35,SALT LAKE,111706
350790,1,35,SALT LAKE,138546
350791,1,35,SALT LAKE,63565
350792,1,35,SALT LAKE,97142
350793,1,35,SALT LAKE,125952
350794,1,35,SALT LAKE,125952
350795,1,35,SALT LAKE,149495
350796,1,35,SALT LAKE,80566
350797,1,35,SALT LAKE,55718
350798,1,35,SALT LAKE,48875
350799,1,35,SALT LAKE,98904
350800,1,35,SALT LAKE,76350
350801,1,35,SALT LAKE,48568
350802,1,35,SALT LAKE,50508
350803,1,35,SALT LAKE,76385
350804,1,35,SALT LAKE,104764
350805,1,35,SALT LAKE,111155
350806,1,35,SALT LAKE,93494
350807,1,35,SALT LAKE,59644
350808,1,35,SALT LAKE,65595
350809,1,35,SALT LAKE,79063
350810,1,35,SALT LAKE,99326
350811,1,35,SALT LAKE,99326
350812,1,35,SALT LAKE,99326
350813,1,35,SALT LAKE,99326
350814,1,35,SALT LAKE,99326
350815,1,35,SALT LAKE,55718
350816,1,35,SALT LAKE,83407
350817,1,35,SALT LAKE,80953
350818,1,35,SALT LAKE,75377
350819,1,35,SALT LAKE,96192
350820,1,35,SALT LAKE,58791
350821,1,35,SALT LAKE,77187
350822,1,35,SALT LAKE,65595
350823,1,35,SALT LAKE,79063
350824,1,35,SALT LAKE,98769
350825,1,35,SALT LAKE,99326
350826,1,35,SALT LAKE,97427
350827,1,35,SALT LAKE,97427
350828,1,35,SALT LAKE,97427
350829,1,35,SALT LAKE,100890
350830,1,35,SALT LAKE,102819
350831,1,35,SALT LAKE,55718
350832,1,35,SALT LAKE,79444
350833,1,35,SALT LAKE,72021
350834,1,35,SALT LAKE,54164
350835,1,35,SALT LAKE,67567
350836,1,35,SALT LAKE,74159
350837,1,35,SALT LAKE,66291
350838,1,35,SALT LAKE,66291
350839,1,35,SALT LAKE,57444
350840,1,35,SALT LAKE,81590
350841,1,35,SALT LAKE,97427
350842,1,35,SALT LAKE,97427
350843,1,35,SALT LAKE,97427
350844,1,35,SALT LAKE,92040
350845,1,35,SALT LAKE,92196
350846,1,35,SALT LAKE,54519
350847,1,35,SALT LAKE,81365
350848,1,35,SALT LAKE,81365
350849,1,35,SALT LAKE,57444
350850,1,35,SALT LAKE,97427
350851,1,35,SALT LAKE,97427
350852,1,35,SALT LAKE,56502
350853,1,35,SALT LAKE,72694
350854,1,35,SALT LAKE,79444
350855,1,35,SALT LAKE,71395
350856,1,35,SALT LAKE,71395
350857,1,35,SALT LAKE,73487
350858,1,35,SALT LAKE,81365
350859,1,35,SALT LAKE,58827
350860,1,35,SALT LAKE,81590
350861,1,35,SALT LAKE,76192
350862,1,35,SALT LAKE,56502
350863,1,35,SALT LAKE,97427
350864,1,35,SALT LAKE,56502
350865,1,35,SALT LAKE,56502
350866,1,35,SALT LAKE,56502
350867,1,35,SALT LAKE,83804
350868,1,35,SALT LAKE,90315
350869,1,35,SALT LAKE,79691
350870,1,35,SALT LAKE,79691
350871,1,35,SALT LAKE,79691
350872,1,35,SALT LAKE,73244
350873,1,35,SALT LAKE,73487
350874,1,35,SALT LAKE,49551
350875,1,35,SALT LAKE,59740
350876,1,35,SALT LAKE,81590
350877,1,35,SALT LAKE,56502
350878,1,35,SALT LAKE,76192
350879,1,35,SALT LAKE,111741
350880,1,35,SALT LAKE,111741
350881,1,35,SALT LAKE,60946
350882,1,35,SALT LAKE,57679
350883,1,35,SALT LAKE,65378
350884,1,35,SALT LAKE,60946
350885,1,35,SALT LAKE,60946
350886,1,35,SALT LAKE,39291
350887,1,35,SALT LAKE,39291
350888,1,35,SALT LAKE,41199
350889,1,35,SALT LAKE,86602
350890,1,35,SALT LAKE,63756
350891,1,35,SALT LAKE,40745
350892,1,35,SALT LAKE,60946
350893,1,35,SALT LAKE,60946
350894,1,35,SALT LAKE,60946
350895,1,35,SALT LAKE,60946
350896,1,35,SALT LAKE,54208
350897,1,35,SALT LAKE,54208
350898,1,35,SALT LAKE,64045
350899,1,35,SALT LAKE,52893
350900,1,35,SALT LAKE,44623
350901,1,35,SALT LAKE,72052
350902,1,35,SALT LAKE,76203
350903,1,35,SALT LAKE,37668
350904,1,35,SALT LAKE,37668
350905,1,35,SALT LAKE,45967
350906,1,35,SALT LAKE,85973
350907,1,35,SALT LAKE,85973
350908,1,35,SALT LAKE,41529
350909,1,35,SALT LAKE,57978
350910,1,35,SALT LAKE,45967
350911,1,35,SALT LAKE,49675
350912,1,35,SALT LAKE,53734
350913,1,35,SALT LAKE,81457
350914,1,35,SALT LAKE,81457
350915,1,35,SALT LAKE,48336
350916,1,35,SALT LAKE,51003
350917,1,35,SALT LAKE,80568
350918,1,35,SALT LAKE,88737
350919,1,35,SALT LAKE,60734
350920,1,35,SALT LAKE,108592
350921,1,35,SALT LAKE,149495
350922,1,35,SALT LAKE,149495
350923,1,35,SALT LAKE,136616
350924,1,35,SALT LAKE,65715
350925,1,35,SALT LAKE,57947
350926,1,35,SALT LAKE,61673
350927,1,35,SALT LAKE,57947
350928,1,35,SALT LAKE,77272
350929,1,35,SALT LAKE,74521
350930,1,35,SALT LAKE,84600
350931,1,35,SALT LAKE,76969
350932,1,35,SALT LAKE,73569
350933,1,35,SALT LAKE,75198
350934,1,35,SALT LAKE,57947
350935,1,35,SALT LAKE,71040
350936,1,35,SALT LAKE,116068
350937,1,35,SALT LAKE,115312
350938,1,35,SALT LAKE,90282
350939,1,35,SALT LAKE,120720
350940,1,35,SALT LAKE,91034
350941,1,35,SALT LAKE,98072
350942,1,35,SALT LAKE,102520
350943,1,35,SALT LAKE,102705
350944,1,35,SALT LAKE,75198
350945,1,35,SALT LAKE,59129
350946,1,35,SALT LAKE,41529
350947,1,35,SALT LAKE,85287
350948,1,35,SALT LAKE,78260
350949,1,35,SALT LAKE,78058
350950,1,35,SALT LAKE,72573
350951,1,35,SALT LAKE,76309
350952,1,35,SALT LAKE,94243
350953,1,35,SALT LAKE,137651
350954,1,35,SALT LAKE,99905
350955,1,35,SALT LAKE,98216
350956,1,35,SALT LAKE,37668
350957,1,35,SALT LAKE,32464
350958,1,35,SALT LAKE,32464
350959,1,35,SALT LAKE,74169
350960,1,35,SALT LAKE,73770
350961,1,35,SALT LAKE,62960
350962,1,35,SALT LAKE,82904
350963,1,35,SALT LAKE,100807
350964,1,35,SALT LAKE,116771
350965,1,35,SALT LAKE,76955
350966,1,35,SALT LAKE,45830
350967,1,35,SALT LAKE,45830
350968,1,35,SALT LAKE,62143
350969,1,35,SALT LAKE,30205
350970,1,35,SALT LAKE,62143
350971,1,35,SALT LAKE,30205
350972,1,35,SALT LAKE,53345
350973,1,35,SALT LAKE,62143
350974,1,35,SALT LAKE,68075
350975,1,35,SALT LAKE,82904
350976,1,35,SALT LAKE,62829
350977,1,35,SALT LAKE,101047
350978,1,35,SALT LAKE,98907
350979,1,35,SALT LAKE,121548
350980,1,35,SALT LAKE,76955
350981,1,35,SALT LAKE,45830
350982,1,35,SALT LAKE,45830
350983,1,35,SALT LAKE,53265
350984,1,35,SALT LAKE,53265
350985,1,35,SALT LAKE,83700
350986,1,35,SALT LAKE,69002
350987,1,35,SALT LAKE,72647
350988,1,35,SALT LAKE,83356
350989,1,35,SALT LAKE,117605
350990,1,35,SALT LAKE,91031
350991,1,35,SALT LAKE,122645
350992,1,35,SALT LAKE,45830
350993,1,35,SALT LAKE,53265
350994,1,35,SALT LAKE,70392
350995,1,35,SALT LAKE,67464
350996,1,35,SALT LAKE,73279
350997,1,35,SALT LAKE,83356
350998,1,35,SALT LAKE,97838
350999,1,35,SALT LAKE,102608
351000,1,35,SALT LAKE,134555
351001,1,35,SALT LAKE,154331
351002,1,35,SALT LAKE,115747
351003,1,35,SALT LAKE,78814
351004,1,35,SALT LAKE,86028
351005,1,35,SALT LAKE,91483
351006,1,35,SALT LAKE,51676
351007,1,35,SALT LAKE,66181
351008,1,35,SALT LAKE,54148
351009,1,35,SALT LAKE,98542
351010,1,35,SALT LAKE,140403
351011,1,35,SALT LAKE,155904
351012,1,35,SALT LAKE,155183
351013,1,35,SALT LAKE,78814
351014,1,35,SALT LAKE,78814
351015,1,35,SALT LAKE,63501
351016,1,35,SALT LAKE,74012
351017,1,35,SALT LAKE,71273
351018,1,35,SALT LAKE,104764
351019,1,35,SALT LAKE,113914
351020,1,35,SALT LAKE,105353
351021,1,35,SALT LAKE,132708
351022,1,35,SALT LAKE,155902
351023,1,35,SALT LAKE,78814
351024,1,35,SALT LAKE,63501
351025,1,35,SALT LAKE,74012
351026,1,35,SALT LAKE,102767
351027,1,35,SALT LAKE,111014
351028,1,35,SALT LAKE,106389
351029,1,35,SALT LAKE,108502
351030,1,35,SALT LAKE,149525
351031,1,35,SALT LAKE,155809
351032,1,35,SALT LAKE,81668
351033,1,35,SALT LAKE,110410
351034,1,35,SALT LAKE,102567
351035,1,35,SALT LAKE,140424
351036,1,35,SALT LAKE,108053
351037,1,35,SALT LAKE,114582
351038,1,35,SALT LAKE,155809
351039,1,35,SALT LAKE,111741
351040,1,35,SALT LAKE,91525
351041,1,35,SALT LAKE,121008
351042,1,35,SALT LAKE,115611
351043,1,35,SALT LAKE,133486
351044,1,35,SALT LAKE,96995
351045,1,35,SALT LAKE,97218
351046,1,35,SALT LAKE,78447
351047,1,35,SALT LAKE,111429
351048,1,35,SALT LAKE,111741
351049,1,35,SALT LAKE,95609
351050,1,35,SALT LAKE,121008
351051,1,35,SALT LAKE,108974
351052,1,35,SALT LAKE,126133
351053,1,35,SALT LAKE,105501
351054,1,35,SALT LAKE,97218
351055,1,35,SALT LAKE,78447
351056,1,35,SALT LAKE,116012
351057,1,35,SALT LAKE,116012
351058,1,35,SALT LAKE,78814
351059,1,35,SALT LAKE,111741
351060,1,35,SALT LAKE,111741
351061,1,35,SALT LAKE,111741
351062,1,35,SALT LAKE,111741
351063,1,35,SALT LAKE,97253
351064,1,35,SALT LAKE,97253
351065,1,35,SALT LAKE,97253
351066,1,35,SALT LAKE,97218
351067,1,35,SALT LAKE,78814
351068,1,35,SALT LAKE,78814
351069,1,35,SALT LAKE,111741
351070,1,35,SALT LAKE,111741
351071,1,35,SALT LAKE,111741
351072,1,35,SALT LAKE,98787
351073,1,35,SALT LAKE,97253
351074,1,35,SALT LAKE,97253
351075,1,35,SALT LAKE,97253
351076,1,35,SALT LAKE,94859
351077,1,35,SALT LAKE,94859
351078,1,35,SALT LAKE,94026
351079,1,35,SALT LAKE,124040
351080,1,35,SALT LAKE,79751
351081,1,35,SALT LAKE,79751
351082,1,35,SALT LAKE,125200
351083,1,35,SALT LAKE,78814
351084,1,35,SALT LAKE,78814
351085,1,35,SALT LAKE,111741
351086,1,35,SALT LAKE,111741
351087,1,35,SALT LAKE,111741
351088,1,35,SALT LAKE,111741
351089,1,35,SALT LAKE,111741
351090,1,35,SALT LAKE,111741
351091,1,35,SALT LAKE,103606
351092,1,35,SALT LAKE,97253
351093,1,35,SALT LAKE,97253
351094,1,35,SALT LAKE,94859
351095,1,35,SALT LAKE,94859
351096,1,35,SALT LAKE,124040
351097,1,35,SALT LAKE,126394
351098,1,35,SALT LAKE,78814
351099,1,35,SALT LAKE,111741
351100,1,35,SALT LAKE,111741
351101,1,35,SALT LAKE,111741
351102,1,35,SALT LAKE,111741
351103,1,35,SALT LAKE,111741
351104,1,35,SALT LAKE,111741
351105,1,35,SALT LAKE,97253
351106,1,35,SALT LAKE,97253
351107,1,35,SALT LAKE,97253
351108,1,35,SALT LAKE,97253
351109,1,35,SALT LAKE,94859
351110,1,35,SALT LAKE,94859
351111,1,35,SALT LAKE,94859
351112,1,35,SALT LAKE,124040
351113,1,35,SALT LAKE,95326
351114,1,35,SALT LAKE,79953
351115,1,35,SALT LAKE,126394
351116,1,35,SALT LAKE,100303
351117,1,35,SALT LAKE,102017
351118,1,35,SALT LAKE,70283
351119,1,35,SALT LAKE,70283
351120,1,35,SALT LAKE,70283
351121,1,35,SALT LAKE,70283
351122,1,35,SALT LAKE,70283
351123,1,35,SALT LAKE,70283
351124,1,35,SALT LAKE,70283
351125,1,35,SALT LAKE,76828
351126,1,35,SALT LAKE,70283
351127,1,35,SALT LAKE,76631
351128,1,35,SALT LAKE,86391
351129,1,35,SALT LAKE,102017
351130,1,35,SALT LAKE,102017
351131,1,35,SALT LAKE,102017
351132,1,35,SALT LAKE,86391
351133,1,35,SALT LAKE,86391
351134,1,35,SALT LAKE,86391
351135,1,35,SALT LAKE,86391
351136,1,35,SALT LAKE,102017
351137,1,35,SALT LAKE,86391
351138,1,35,SALT LAKE,86391
351139,1,35,SALT LAKE,102017
351140,1,35,SALT LAKE,105639
351141,1,35,SALT LAKE,106184
351142,1,35,SALT LAKE,105293
351143,1,35,SALT LAKE,105293
351144,1,35,SALT LAKE,110636
351145,1,35,SALT LAKE,105293
351146,1,35,SALT LAKE,105818
351147,1,35,SALT LAKE,105928
351148,1,35,SALT LAKE,105293
351149,1,35,SALT LAKE,105293
351150,1,35,SALT LAKE,105293
351151,1,35,SALT LAKE,105293
351152,1,35,SALT LAKE,105293
351153,1,35,SALT LAKE,105293
351154,1,35,SALT LAKE,105293
351155,1,35,SALT LAKE,105293
351156,1,35,SALT LAKE,105293
351157,1,35,SALT LAKE,72003
351158,1,35,SALT LAKE,114476
351159,1,35,SALT LAKE,114476
351160,1,35,SALT LAKE,114476
351161,1,35,SALT LAKE,114057
351162,1,35,SALT LAKE,79738
351163,1,35,SALT LAKE,79738
351164,1,35,SALT LAKE,84793
351165,1,35,SALT LAKE,88677
351166,1,35,SALT LAKE,123834
351167,1,35,SALT LAKE,86391
351168,1,35,SALT LAKE,86391
351169,1,35,SALT LAKE,127846
351170,1,35,SALT LAKE,127846
351171,1,35,SALT LAKE,127846
351172,1,35,SALT LAKE,104529
351173,1,35,SALT LAKE,88476
351174,1,35,SALT LAKE,68984
351175,1,35,SALT LAKE,113721
351176,1,35,SALT LAKE,113721
351177,1,35,SALT LAKE,86391
351178,1,35,SALT LAKE,127846
351179,1,35,SALT LAKE,127846
351180,1,35,SALT LAKE,127846
351181,1,35,SALT LAKE,104529
351182,1,35,SALT LAKE,94115
351183,1,35,SALT LAKE,92183
351184,1,35,SALT LAKE,86391
351185,1,35,SALT LAKE,110636
351186,1,35,SALT LAKE,90562
351187,1,35,SALT LAKE,105293
351188,1,35,SALT LAKE,127846
351189,1,35,SALT LAKE,127846
351190,1,35,SALT LAKE,113796
351191,1,35,SALT LAKE,78975
351192,1,35,SALT LAKE,78975
351193,1,35,SALT LAKE,112204
351194,1,35,SALT LAKE,113721
351195,1,35,SALT LAKE,110636
351196,1,35,SALT LAKE,148008
351197,1,35,SALT LAKE,148008
351198,1,35,SALT LAKE,90059
351199,1,35,SALT LAKE,90059
351200,1,35,SALT LAKE,97701
351201,1,35,SALT LAKE,114601
351202,1,35,SALT LAKE,114601
351203,1,35,SALT LAKE,90770
351204,1,35,SALT LAKE,90770
351205,1,35,SALT LAKE,81668
351206,1,35,SALT LAKE,90059
351207,1,35,SALT LAKE,90770
351208,1,35,SALT LAKE,114181
351209,1,35,SALT LAKE,111398
351210,1,35,SALT LAKE,144924
351211,1,35,SALT LAKE,155809
351212,1,35,SALT LAKE,90059
351213,1,35,SALT LAKE,90059
351214,1,35,SALT LAKE,90059
351215,1,35,SALT LAKE,60380
351216,1,35,SALT LAKE,149201
351217,1,35,SALT LAKE,149504
351218,1,35,SALT LAKE,149709
351219,1,35,SALT LAKE,114770
351220,1,35,SALT LAKE,114770
351221,1,35,SALT LAKE,114770
351222,1,35,SALT LAKE,90059
351223,1,35,SALT LAKE,90059
351224,1,35,SALT LAKE,60380
351225,1,35,SALT LAKE,149201
351226,1,35,SALT LAKE,149201
351227,1,35,SALT LAKE,149709
351228,1,35,SALT LAKE,90059
351229,1,35,SALT LAKE,90059
351230,1,35,SALT LAKE,149201
351231,1,35,SALT LAKE,149081
351232,1,35,SALT LAKE,138222
351233,1,35,SALT LAKE,148008
351234,1,35,SALT LAKE,148008
351235,1,35,SALT LAKE,148008
351236,1,35,SALT LAKE,148008
351237,1,35,SALT LAKE,96451
351238,1,35,SALT LAKE,60380
351239,1,35,SALT LAKE,96451
351240,1,35,SALT LAKE,96652
351241,1,35,SALT LAKE,120884
351242,1,35,SALT LAKE,130577
351243,1,35,SALT LAKE,148614
351244,1,35,SALT LAKE,148008
351245,1,35,SALT LAKE,96451
351246,1,35,SALT LAKE,95085
351247,1,35,SALT LAKE,100700
351248,1,35,SALT LAKE,96451
351249,1,35,SALT LAKE,95085
351250,1,35,SALT LAKE,95085
351251,1,35,SALT LAKE,145738
351252,1,35,SALT LAKE,95085
351253,1,35,SALT LAKE,95085
351254,1,35,SALT LAKE,95085
351255,1,35,SALT LAKE,95085
351256,1,35,SALT LAKE,95085
351257,1,35,SALT LAKE,141675
351258,1,35,SALT LAKE,141675
351259,1,35,SALT LAKE,141675
351260,1,35,SALT LAKE,141675
351261,1,35,SALT LAKE,96281
351262,1,35,SALT LAKE,96281
351263,1,35,SALT LAKE,96281
351264,1,35,SALT LAKE,90059
351265,1,35,SALT LAKE,90059
351266,1,35,SALT LAKE,141675
351267,1,35,SALT LAKE,114950
351268,1,35,SALT LAKE,114950
351269,1,35,SALT LAKE,96281
351270,1,35,SALT LAKE,96281
351271,1,35,SALT LAKE,96281
351272,1,35,SALT LAKE,96281
351273,1,35,SALT LAKE,96281
351274,1,35,SALT LAKE,96281
351275,1,35,SALT LAKE,114950
351276,1,35,SALT LAKE,96281
351277,1,35,SALT LAKE,96281
351278,1,35,SALT LAKE,96281
351279,1,35,SALT LAKE,96281
351280,1,35,SALT LAKE,96281
351281,1,35,SALT LAKE,96691
351282,1,35,SALT LAKE,120184
351283,1,35,SALT LAKE,120184
351284,1,35,SALT LAKE,120184
351285,1,35,SALT LAKE,133856
351286,1,35,SALT LAKE,109943
351287,1,35,SALT LAKE,136616
351288,1,35,SALT LAKE,136616
351289,1,35,SALT LAKE,136616
351290,1,35,SALT LAKE,136616
351291,1,35,SALT LAKE,154242
351292,1,35,SALT LAKE,154321
351293,1,35,SALT LAKE,137723
351294,1,35,SALT LAKE,143773
351295,1,35,SALT LAKE,31535
351296,1,35,SALT LAKE,120184
351297,1,35,SALT LAKE,116535
351298,1,35,SALT LAKE,120184
351299,1,35,SALT LAKE,120184
351300,1,35,SALT LAKE,120184
351301,1,35,SALT LAKE,110139
351302,1,35,SALT LAKE,109943
351303,1,35,SALT LAKE,109943
351304,1,35,SALT LAKE,109943
351305,1,35,SALT LAKE,133856
351306,1,35,SALT LAKE,140499
351307,1,35,SALT LAKE,136616
351308,1,35,SALT LAKE,136616
351309,1,35,SALT LAKE,136616
351310,1,35,SALT LAKE,154321
351311,1,35,SALT LAKE,155809
490001,1,49,UTAH,81720
490002,1,49,UTAH,81720
490003,1,49,UTAH,81720
490004,1,49,UTAH,81720
490005,1,49,UTAH,81720
490006,1,49,UTAH,81720
490007,1,49,UTAH,81720
490008,1,49,UTAH,81720
490009,1,49,UTAH,81720
490010,1,49,UTAH,81720
490011,1,49,UTAH,81720
490012,1,49,UTAH,81720
490013,1,49,UTAH,81720
490014,1,49,UTAH,81720
490015,1,49,UTAH,81720
490016,1,49,UTAH,81720
490017,1,49,UTAH,81720
490018,1,49,UTAH,81720
490019,1,49,UTAH,81720
490020,1,49,UTAH,81720
490021,1,49,UTAH,81720
490022,1,49,UTAH,81720
490023,1,49,UTAH,81720
490024,1,49,UTAH,81720
490025,1,49,UTAH,81720
490026,1,49,UTAH,81720
490027,1,49,UTAH,81720
490028,1,49,UTAH,81720
490029,1,49,UTAH,81720
490030,1,49,UTAH,81720
490031,1,49,UTAH,81720
490032,1,49,UTAH,81720
490033,1,49,UTAH,81720
490034,1,49,UTAH,81720
490035,1,49,UTAH,81720
490036,1,49,UTAH,81720
490037,1,49,UTAH,81720
490038,1,49,UTAH,81720
490039,1,49,UTAH,81720
490040,1,49,UTAH,81720
490041,1,49,UTAH,81720
490042,1,49,UTAH,81720
490043,1,49,UTAH,81720
490044,1,49,UTAH,81720
490045,1,49,UTAH,81720
490046,1,49,UTAH,81720
490047,1,49,UTAH,81720
490048,1,49,UTAH,81720
490049,1,49,UTAH,81720
490050,1,49,UTAH,81720
490051,1,49,UTAH,81720
490052,1,49,UTAH,81720
490053,1,49,UTAH,87096
490054,1,49,UTAH,87096
490055,1,49,UTAH,81720
490056,1,49,UTAH,81720
490057,1,49,UTAH,81720
490058,1,49,UTAH,81720
490059,1,49,UTAH,81720
490060,1,49,UTAH,81720
490061,1,49,UTAH,81720
490062,1,49,UTAH,81720
490063,1,49,UTAH,81720
490064,1,49,UTAH,81720
490065,1,49,UTAH,81720
490066,1,49,UTAH,81720
490067,1,49,UTAH,81720
490068,1,49,UTAH,81720
490069,1,49,UTAH,81720
490070,1,49,UTAH,81720
490071,1,49,UTAH,81720
490072,1,49,UTAH,81720
490073,1,49,UTAH,81720
490074,1,49,UTAH,81720
490075,1,49,UTAH,66402
490076,1,49,UTAH,66402
490077,1,49,UTAH,66402
490078,1,49,UTAH,66402
490079,1,49,UTAH,66402
490080,1,49,UTAH,66402
490081,1,49,UTAH,66402
490082,1,49,UTAH,66402
490083,1,49,UTAH,66402
490084,1,49,UTAH,66402
490085,1,49,UTAH,66402
490086,1,49,UTAH,66402
490087,1,49,UTAH,66402
490088,1,49,UTAH,81720
490089,1,49,UTAH,66402
490090,1,49,UTAH,66402
490091,1,49,UTAH,66402
490092,1,49,UTAH,66402
490093,1,49,UTAH,66402
490094,1,49,UTAH,66402
490095,1,49,UTAH,81720
490096,1,49,UTAH,66402
490097,1,49,UTAH,66402
490098,1,49,UTAH,66402
490099,1,49,UTAH,81720
490100,1,49,UTAH,66402
490101,1,49,UTAH,66402
490102,1,49,UTAH,66402
490103,1,49,UTAH,66402
490104,1,49,UTAH,66402
490105,1,49,UTAH,81720
490106,1,49,UTAH,81720
490107,1,49,UTAH,66402
490108,1,49,UTAH,81720
490109,1,49,UTAH,81720
490110,1,49,UTAH,81720
490111,1,49,UTAH,66402
490112,1,49,UTAH,66402
490113,1,49,UTAH,66402
490114,1,49,UTAH,66402
490115,1,49,UTAH,66402
490116,1,49,UTAH,66402
490117,1,49,UTAH,66402
490118,1,49,UTAH,66402
490119,1,49,UTAH,66402
490120,1,49,UTAH,66402
490121,1,49,UTAH,66402
490122,1,49,UTAH,66402
490123,1,49,UTAH,66402
490124,1,49,UTAH,66402
490125,1,49,UTAH,66402
490126,1,49,UTAH,66402
490127,1,49,UTAH,81720
490128,1,49,UTAH,81720
490129,1,49,UTAH,81720
490130,1,49,UTAH,81720
490131,1,49,UTAH,81720
490132,1,49,UTAH,81720
490133,1,49,UTAH,81720
490134,1,49,UTAH,81720
490135,1,49,UTAH,81720
490136,1,49,UTAH,81720
490137,1,49,UTAH,74211
490138,1,49,UTAH,74211
490139,1,49,UTAH,81720
490140,1,49,UTAH,74211
490141,1,49,UTAH,81720
490142,1,49,UTAH,74211
490143,1,49,UTAH,81720
490144,1,49,UTAH,79647
490145,1,49,UTAH,62109
490146,1,49,UTAH,62109
490147,1,49,UTAH,74211
490148,1,49,UTAH,70511
490149,1,49,UTAH,74211
490150,1,49,UTAH,62109
490151,1,49,UTAH,74211
490152,1,49,UTAH,74211
490153,1,49,UTAH,62109
490154,1,49,UTAH,62109
490155,1,49,UTAH,62109
490156,1,49,UTAH,74211
490157,1,49,UTAH,62109
490158,1,49,UTAH,73924
490159,1,49,UTAH,73829
490160,1,49,UTAH,73446
490161,1,49,UTAH,79422
490162,1,49,UTAH,81720
490163,1,49,UTAH,81720
490164,1,49,UTAH,81720
490165,1,49,UTAH,81720
490166,1,49,UTAH,81720
490167,1,49,UTAH,81720
490168,1,49,UTAH,81720
490169,1,49,UTAH,81720
490170,1,49,UTAH,81720
490171,1,49,UTAH,81720
490172,1,49,UTAH,81720
490173,1,49,UTAH,81720
490174,1,49,UTAH,81720
490175,1,49,UTAH,81720
490176,1,49,UTAH,81720
490177,1,49,UTAH,81720
490178,1,49,UTAH,81720
490179,1,49,UTAH,81720
490180,1,49,UTAH,79647
490181,1,49,UTAH,79647
490182,1,49,UTAH,79647
490183,1,49,UTAH,79647
490184,1,49,UTAH,81720
490185,1,49,UTAH,79647
490186,1,49,UTAH,81720
490187,1,49,UTAH,79647
490188,1,49,UTAH,81720
490189,1,49,UTAH,81720
490190,1,49,UTAH,81720
490191,1,49,UTAH,81720
490192,1,49,UTAH,81720
490193,1,49,UTAH,81720
490194,1,49,UTAH,81720
490195,1,49,UTAH,95747
490196,1,49,UTAH,81720
490197,1,49,UTAH,81720
490198,1,49,UTAH,81720
490199,1,49,UTAH,81720
490200,1,49,UTAH,81720
490201,1,49,UTAH,81720
490202,1,49,UTAH,79647
490203,1,49,UTAH,79568
490204,1,49,UTAH,102760
490205,1,49,UTAH,102760
490206,1,49,UTAH,102760
490207,1,49,UTAH,79509
490208,1,49,UTAH,96415
490209,1,49,UTAH,96415
490210,1,49,UTAH,79509
490211,1,49,UTAH,96415
490212,1,49,UTAH,102760
490213,1,49,UTAH,102760
490214,1,49,UTAH,79647
490215,1,49,UTAH,74058
490216,1,49,UTAH,79422
490217,1,49,UTAH,69958
490218,1,49,UTAH,76751
490219,1,49,UTAH,78311
490220,1,49,UTAH,78311
490221,1,49,UTAH,75827
490222,1,49,UTAH,81720
490223,1,49,UTAH,91516
490224,1,49,UTAH,91516
490225,1,49,UTAH,91516
490226,1,49,UTAH,91516
490227,1,49,UTAH,91516
490228,1,49,UTAH,91516
490229,1,49,UTAH,91516
490230,1,49,UTAH,91516
490231,1,49,UTAH,91516
490232,1,49,UTAH,91516
490233,1,49,UTAH,91516
490234,1,49,UTAH,91516
490235,1,49,UTAH,91516
490236,1,49,UTAH,91516
490237,1,49,UTAH,91516
490238,1,49,UTAH,91516
490239,1,49,UTAH,91516
490240,1,49,UTAH,106764
490241,1,49,UTAH,106764
490242,1,49,UTAH,96951
490243,1,49,UTAH,91516
490244,1,49,UTAH,91516
490245,1,49,UTAH,91516
490246,1,49,UTAH,104302
490247,1,49,UTAH,106764
490248,1,49,UTAH,106764
490249,1,49,UTAH,105199
490250,1,49,UTAH,106764
490251,1,49,UTAH,83446
490252,1,49,UTAH,96951
490253,1,49,UTAH,96951
490254,1,49,UTAH,83446
490255,1,49,UTAH,96951
490256,1,49,UTAH,96951
490257,1,49,UTAH,96951
490258,1,49,UTAH,96951
490259,1,49,UTAH,96951
490260,1,49,UTAH,70166
490261,1,49,UTAH,70166
490262,1,49,UTAH,96951
490263,1,49,UTAH,96951
490264,1,49,UTAH,96951
490265,1,49,UTAH,70166
490266,1,49,UTAH,70166
490267,1,49,UTAH,70166
490268,1,49,UTAH,70166
490269,1,49,UTAH,70166
490270,1,49,UTAH,70166
490271,1,49,UTAH,96415
490272,1,49,UTAH,96415
490273,1,49,UTAH,96415
490274,1,49,UTAH,96149
490275,1,49,UTAH,96415
490276,1,49,UTAH,96415
490277,1,49,UTAH,96415
490278,1,49,UTAH,96415
490279,1,49,UTAH,70166
490280,1,49,UTAH,70166
490281,1,49,UTAH,70166
490282,1,49,UTAH,70166
490283,1,49,UTAH,70166
490284,1,49,UTAH,83446
490285,1,49,UTAH,70166
490286,1,49,UTAH,70166
490287,1,49,UTAH,70166
490288,1,49,UTAH,70166
490289,1,49,UTAH,70166
490290,1,49,UTAH,93988
490291,1,49,UTAH,96089
